date,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,TS,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
2018-03-27,-999.0,4.5,6.6,0.51,1.38,0.0,84.56,101.23,10.32,-1.78,-1.84,5.64,-4.68,0.54,4.21,2.83,3.5,2.64,7.7,5.47,6.0,3.76
2018-03-28,-999.0,2.61,7.31,2.99,1.61,0.0,85.83,100.09,7.64,0.94,0.94,7.6,-0.04,3.1,5.25,3.54,0.6,0.32,5.85,3.86,2.81,1.75
2018-03-29,-999.0,4.11,7.44,4.38,7.66,0.0,86.3,99.88,8.46,2.33,2.24,8.75,0.29,4.44,6.22,3.97,1.11,0.89,7.32,4.86,3.55,2.34
2018-03-30,-999.0,4.12,7.1,3.12,4.39,0.0,83.63,99.43,12.3,0.44,0.22,9.03,-3.27,2.94,6.92,5.77,2.9,1.9,9.82,7.67,6.8,4.74
2018-03-31,6.13,5.98,6.18,2.0,0.8,0.0,72.77,100.13,10.35,-2.36,-2.5,6.56,-3.79,1.99,10.11,6.52,2.03,1.44,12.14,7.96,6.95,4.63
2018-04-01,-999.0,3.72,6.44,1.04,0.49,0.0,74.04,99.67,8.57,-3.35,-3.65,5.02,-3.55,0.73,10.43,8.32,3.67,2.06,14.1,10.38,9.82,7.0
2018-04-02,-999.0,4.62,5.77,-0.48,0.03,0.0,71.59,100.3,6.3,-5.47,-5.27,2.2,-4.1,-1.02,5.51,4.54,1.26,0.86,6.77,5.4,4.73,3.22
2018-04-03,-999.0,3.63,7.06,2.44,2.41,0.0,76.62,100.11,7.07,-2.02,-2.01,5.85,-1.22,1.62,8.18,5.79,0.77,0.93,8.95,6.72,4.57,3.23
2018-04-04,-999.0,0.57,7.02,-0.37,24.32,0.0,91.16,98.06,8.49,-1.73,-1.83,3.1,-5.39,-0.44,16.0,12.54,0.9,0.65,16.89,13.18,10.33,7.68
2018-04-05,6.46,5.93,4.61,-6.92,0.17,0.0,73.7,99.81,5.05,-11.75,-10.95,-5.52,-10.56,-7.9,10.02,8.77,6.61,4.07,16.63,12.84,10.89,8.02
2018-04-06,-999.0,4.48,5.87,-2.76,1.11,0.0,87.79,99.3,10.2,-4.64,-4.77,1.52,-8.68,-2.88,6.6,5.33,0.97,0.49,7.57,5.81,5.67,3.86
2018-04-07,-999.0,4.24,5.96,-2.2,0.82,0.0,82.03,99.18,7.68,-4.89,-4.85,0.78,-6.89,-2.23,7.87,6.75,3.51,2.23,11.38,8.97,8.14,5.96
2018-04-08,-999.0,3.1,5.76,-4.08,0.17,0.0,77.3,99.81,7.03,-7.81,-7.55,-0.73,-7.76,-4.45,5.4,3.99,3.03,2.1,8.42,6.09,5.06,3.68
2018-04-09,6.62,5.69,5.31,-4.96,0.01,0.0,74.2,100.61,10.99,-9.54,-9.23,-1.82,-12.81,-5.69,4.04,2.92,2.04,1.38,6.08,4.3,4.54,3.21
2018-04-10,-999.0,3.83,5.77,-1.88,0.5,0.0,81.28,100.59,6.86,-4.4,-4.39,1.74,-5.12,-1.61,4.76,1.99,1.38,1.08,6.14,3.07,3.12,1.93
2018-04-11,-999.0,3.88,6.18,0.21,0.21,0.0,86.43,100.24,8.47,-1.81,-1.84,4.32,-4.15,0.2,4.42,2.42,3.06,2.19,7.48,4.61,5.38,3.33
2018-04-12,-999.0,3.75,7.05,1.87,8.11,0.0,88.09,99.62,8.03,0.03,0.02,6.23,-1.79,1.81,6.07,4.1,2.72,1.9,8.79,6.0,5.54,3.49
2018-04-13,-999.0,2.93,7.52,2.23,2.04,0.0,90.25,99.74,7.73,0.87,0.87,6.33,-1.39,2.33,4.25,2.15,1.48,1.17,5.72,3.32,4.24,2.56
2018-04-14,-999.0,2.07,6.93,-2.36,1.18,0.0,67.29,101.12,5.02,-8.27,-8.05,0.32,-4.7,-3.09,3.13,3.56,5.98,3.39,9.12,6.95,7.42,5.39
2018-04-15,-999.0,3.19,6.95,-3.6,1.69,0.0,72.15,101.76,5.16,-8.55,-8.26,-2.4,-7.56,-4.31,2.95,2.57,8.68,6.47,11.63,9.04,10.36,8.04
2018-04-16,-999.0,0.74,7.28,-0.41,17.36,0.0,91.49,99.8,3.99,-1.68,-1.72,1.56,-2.43,-0.44,4.8,4.45,7.01,4.42,11.81,8.87,10.67,8.02
2018-04-17,-999.0,2.21,7.15,0.64,3.15,0.0,94.82,98.33,2.84,0.02,0.06,2.13,-0.71,0.78,7.61,5.6,0.74,0.38,8.35,5.98,5.49,3.82
2018-04-18,-999.0,2.56,7.24,1.65,1.34,0.0,89.48,98.64,6.5,0.13,0.14,5.48,-1.03,1.7,3.72,3.23,6.51,4.0,10.23,7.23,8.03,5.49
2018-04-19,-999.0,2.75,6.86,1.35,0.47,0.0,82.94,99.25,6.38,-1.57,-1.52,4.12,-2.26,1.01,3.86,1.97,3.98,3.19,7.84,5.16,5.92,4.11
2018-04-20,-999.0,3.01,7.13,2.48,0.55,0.0,79.95,100.52,7.89,-0.62,-0.6,6.84,-1.06,2.48,1.83,2.71,6.76,3.49,8.59,6.2,7.76,5.19
2018-04-21,7.11,6.89,5.82,3.58,0.1,0.0,75.44,101.14,11.88,-0.63,-0.63,9.67,-2.2,3.28,4.35,2.28,3.9,3.01,8.25,5.29,6.04,3.76
2018-04-22,7.24,7.1,5.43,4.65,0.28,0.0,69.4,101.35,15.22,-0.49,-0.58,12.34,-2.88,4.59,3.94,1.55,2.18,1.71,6.12,3.27,4.06,2.53
2018-04-23,7.31,7.2,5.7,6.2,0.11,0.0,61.58,101.36,14.69,0.89,0.71,14.62,-0.08,7.77,4.74,2.79,0.41,0.38,5.15,3.17,2.98,1.99
2018-04-24,-999.0,5.64,7.16,8.71,0.11,0.01,79.51,100.67,14.06,6.83,6.41,17.44,3.39,10.2,3.69,3.09,2.68,1.65,6.37,4.73,4.99,3.04
2018-04-25,-999.0,2.68,7.97,9.94,11.03,0.01,89.23,99.81,7.23,8.62,8.57,14.02,6.79,10.33,4.08,1.96,3.08,1.85,7.16,3.82,5.3,3.23
2018-04-26,-999.0,1.4,7.66,8.21,8.56,0.01,94.86,98.87,5.05,7.43,7.45,10.63,5.58,8.23,5.96,3.6,1.93,1.48,7.9,5.08,4.99,3.33
2018-04-27,-999.0,3.33,7.62,8.23,0.34,0.01,86.55,99.39,8.27,5.87,5.81,12.19,3.92,7.99,3.57,2.69,2.05,1.34,5.63,4.02,3.72,2.45
2018-04-28,-999.0,3.24,7.87,7.66,3.01,0.01,93.63,99.33,6.33,6.61,6.62,11.14,4.81,7.6,4.96,3.77,0.76,0.67,5.72,4.44,3.72,2.45
2018-04-29,-999.0,1.13,7.52,6.25,15.43,0.01,90.23,99.68,6.87,4.17,4.17,9.47,2.61,5.67,4.98,4.03,1.81,1.1,6.79,5.12,4.73,3.37
2018-04-30,-999.0,2.55,7.6,6.77,8.71,0.01,87.73,99.98,9.45,5.29,5.27,12.52,3.08,7.21,6.56,4.98,0.48,0.39,7.04,5.37,5.06,3.43
2018-05-01,-999.0,5.46,7.8,10.84,0.14,0.01,83.94,99.94,14.52,8.06,7.86,17.72,3.2,10.66,5.12,1.82,2.08,1.62,7.21,3.44,4.4,2.68
2018-05-02,6.98,5.4,8.37,15.22,1.42,0.01,89.15,99.4,13.28,13.93,13.65,21.93,8.65,15.72,6.82,5.33,3.77,1.85,10.6,7.18,8.27,5.09
2018-05-03,-999.0,1.19,8.64,13.02,9.71,0.01,92.74,99.68,8.07,12.14,12.05,17.35,9.28,13.31,5.18,2.55,0.33,0.26,5.51,2.81,2.26,1.29
2018-05-04,-999.0,1.94,8.49,12.03,5.64,0.01,91.81,99.13,12.1,10.55,9.98,18.12,6.02,11.86,15.27,10.96,2.56,2.23,17.83,13.19,7.22,4.79
2018-05-05,-999.0,6.41,7.38,12.06,0.51,0.01,81.28,99.68,13.43,8.8,8.53,18.66,5.23,11.89,11.47,9.26,4.45,2.38,15.92,11.64,8.56,5.75
2018-05-06,-999.0,6.52,7.53,12.08,1.27,0.01,78.49,100.13,10.36,7.79,7.69,16.97,6.6,11.36,6.97,4.76,0.98,0.74,7.95,5.5,4.3,2.94
2018-05-07,7.67,7.62,6.08,9.1,0.08,0.0,63.36,100.65,11.96,1.7,1.53,14.26,2.3,8.2,4.87,3.15,1.77,1.22,6.64,4.37,4.45,2.92
2018-05-08,7.63,7.63,6.45,11.18,0.6,0.01,72.2,100.67,16.37,6.41,6.11,18.39,2.02,11.17,2.88,2.74,3.92,2.55,6.8,5.29,5.93,3.73
2018-05-09,7.51,7.45,7.32,15.36,1.79,0.01,78.14,100.34,15.39,11.67,11.45,22.33,6.94,15.43,6.53,3.07,2.65,1.84,9.18,4.91,4.76,2.84
2018-05-10,-999.0,1.61,8.41,15.01,3.67,0.01,87.16,99.03,14.0,13.11,12.86,20.14,6.14,15.24,3.04,3.41,8.45,4.8,11.49,8.21,9.73,6.55
2018-05-11,7.91,7.52,5.87,6.71,0.0,0.0,63.36,100.33,10.26,-0.73,-0.8,11.07,0.81,5.64,4.86,3.33,3.99,2.31,8.85,5.64,6.06,4.03
2018-05-12,-999.0,7.32,6.15,9.04,0.07,0.0,60.01,100.52,14.62,1.4,1.24,15.32,0.7,8.69,4.41,2.31,0.95,0.48,5.36,2.79,2.81,1.83
2018-05-13,7.9,7.85,6.34,11.71,0.11,0.01,67.42,100.26,16.13,5.69,5.44,18.49,2.37,11.44,6.04,1.79,2.69,2.26,8.73,4.05,4.87,2.98
2018-05-14,7.73,7.62,7.15,14.75,0.12,0.01,75.61,99.53,13.81,10.47,10.27,21.24,7.44,14.68,2.93,3.69,6.35,3.13,9.28,6.82,7.64,4.74
2018-05-15,-999.0,1.65,7.7,12.05,1.69,0.01,83.97,99.54,10.66,9.43,9.03,15.44,4.78,12.05,3.45,2.66,4.52,3.24,7.97,5.91,6.51,4.01
2018-05-16,7.8,7.72,6.92,12.06,0.06,0.01,76.32,100.21,20.1,7.17,6.18,20.32,0.22,11.15,6.25,2.79,1.99,1.57,8.23,4.36,5.51,3.25
2018-05-17,7.86,6.14,7.29,13.08,0.14,0.01,69.37,100.39,12.35,6.89,6.49,17.18,4.83,12.28,4.68,2.88,2.81,2.17,7.49,5.06,5.53,3.49
2018-05-18,8.04,7.79,6.27,9.22,0.09,0.0,62.79,101.49,14.01,1.49,1.35,14.56,0.55,8.11,4.77,2.82,2.16,1.8,6.93,4.62,4.48,3.0
2018-05-19,-999.0,3.67,7.88,10.81,4.93,0.01,80.61,100.56,13.1,7.28,7.02,16.11,3.01,10.45,5.02,3.41,3.26,2.44,8.28,5.85,5.68,3.74
2018-05-20,-999.0,4.08,8.12,13.96,8.51,0.01,74.41,99.82,12.23,9.19,9.02,19.43,7.2,13.6,3.5,3.3,3.77,1.91,7.27,5.21,5.51,3.41
2018-05-21,7.94,7.84,7.05,14.21,0.2,0.01,74.08,100.43,15.57,9.77,9.47,21.6,6.03,14.27,6.96,5.14,2.32,1.66,9.28,6.79,6.41,4.23
2018-05-22,-999.0,3.54,8.16,14.66,2.17,0.01,83.31,100.07,9.95,12.3,12.23,20.65,10.7,15.09,6.44,5.02,0.72,0.4,7.16,5.43,3.86,2.68
2018-05-23,-999.0,5.69,8.09,15.2,0.27,0.01,74.16,99.85,11.76,10.32,10.21,20.85,9.09,14.82,2.33,2.33,5.03,2.59,7.35,4.92,5.99,3.73
2018-05-24,7.96,7.36,7.46,14.57,0.01,0.01,66.97,100.25,14.06,7.99,7.59,20.18,6.12,13.95,6.09,3.07,2.81,2.21,8.9,5.28,5.36,3.21
2018-05-25,-999.0,5.92,8.64,18.18,0.77,0.01,84.09,99.2,7.31,15.52,15.43,21.45,14.14,18.24,4.21,3.72,6.1,3.6,10.31,7.31,8.76,5.96
2018-05-26,-999.0,4.43,8.48,16.91,4.82,0.01,81.35,99.54,10.61,13.67,13.48,20.95,10.34,16.86,6.1,2.84,1.78,1.39,7.88,4.23,5.17,3.16
2018-05-27,-999.0,2.33,8.53,14.73,2.72,0.01,86.75,100.22,9.3,12.31,12.18,18.59,9.29,14.5,2.33,2.8,6.0,3.14,8.33,5.94,6.96,4.75
2018-05-28,-999.0,3.28,9.15,17.49,1.77,0.01,90.6,99.84,12.48,15.47,15.12,22.53,10.05,17.03,2.81,1.22,3.25,1.93,6.05,3.15,4.39,2.74
2018-05-29,8.21,8.15,7.36,18.27,0.19,0.01,69.76,100.31,10.91,12.48,12.24,23.23,12.32,18.0,3.86,1.4,2.47,1.89,6.33,3.29,4.35,2.68
2018-05-30,8.04,7.75,7.87,19.06,0.08,0.01,77.63,100.29,16.38,14.77,14.27,25.36,8.98,18.71,5.07,2.34,3.25,2.24,8.32,4.58,4.96,2.96
2018-05-31,7.82,7.46,9.18,22.9,0.48,0.01,79.8,99.61,9.31,19.33,19.17,27.11,17.8,22.96,4.78,2.8,3.6,2.17,8.38,4.97,6.32,3.74
2018-06-01,-999.0,4.65,9.9,23.04,4.78,0.02,86.0,99.26,10.32,20.47,20.36,27.37,17.05,22.93,5.5,3.74,3.47,2.04,8.97,5.78,5.07,3.2
2018-06-02,8.22,7.55,7.57,16.62,0.38,0.01,67.02,100.01,10.3,9.85,9.69,21.28,10.98,15.88,2.24,2.12,6.29,3.55,8.53,5.67,7.33,4.88
2018-06-03,8.41,8.23,7.09,15.85,2.95,0.01,70.05,100.07,12.06,9.79,9.56,20.41,8.36,15.14,1.97,2.42,5.87,3.35,7.84,5.78,6.76,4.53
2018-06-04,-999.0,1.19,8.6,12.82,16.66,0.01,91.26,98.98,6.71,10.89,10.77,15.87,9.16,12.3,2.31,2.9,6.25,3.39,8.57,6.29,7.41,5.11
2018-06-05,-999.0,3.22,8.38,12.37,2.49,0.01,87.89,98.84,4.55,9.99,10.02,14.33,9.78,11.94,5.65,3.27,1.24,0.79,6.89,4.07,4.03,2.78
2018-06-06,-999.0,3.64,8.21,13.55,0.33,0.01,83.26,99.71,7.71,10.21,10.21,17.55,9.84,12.98,4.68,3.03,0.91,0.59,5.59,3.62,3.46,2.22
2018-06-07,-999.0,5.1,8.38,15.27,0.25,0.01,80.89,100.1,7.36,11.63,11.6,18.31,10.95,14.86,2.44,2.63,5.4,2.51,7.83,5.14,6.49,4.17
2018-06-08,8.25,8.09,7.69,16.04,1.52,0.01,68.4,100.51,10.92,9.88,9.7,20.84,9.93,15.6,3.62,1.43,3.12,2.35,6.74,3.78,4.72,2.81
2018-06-09,8.3,7.89,7.08,15.11,0.89,0.01,67.9,100.5,10.9,8.92,8.72,19.71,8.81,14.71,4.87,3.63,2.95,2.07,7.82,5.7,5.97,3.69
2018-06-10,8.37,7.64,6.91,14.23,0.29,0.01,67.26,100.48,13.52,7.42,7.29,19.64,6.12,13.29,4.08,2.13,1.89,1.5,5.97,3.64,3.85,2.4
2018-06-11,8.39,8.16,6.77,15.72,0.2,0.01,63.31,100.51,14.18,8.36,8.24,21.4,7.22,15.21,7.28,3.27,0.31,0.19,7.6,3.45,3.26,1.98
2018-06-12,8.3,7.98,7.5,17.66,0.23,0.01,71.54,99.96,14.56,12.44,12.18,23.66,9.1,17.57,6.41,4.57,3.36,2.34,9.77,6.91,7.37,4.59
2018-06-13,7.99,4.36,8.91,19.77,9.24,0.01,85.1,99.03,10.79,17.05,16.98,25.74,14.95,19.61,8.61,5.86,2.81,1.9,11.42,7.75,5.93,3.9
2018-06-14,-999.0,1.9,8.95,16.01,6.18,0.01,89.06,99.01,7.16,13.66,13.66,18.84,11.68,15.47,6.31,4.6,3.36,1.77,9.67,6.38,5.0,3.42
2018-06-15,8.17,8.09,7.89,17.9,0.61,0.01,73.59,99.88,12.84,12.57,12.44,23.72,10.89,17.26,5.86,2.62,1.8,1.06,7.66,3.68,3.95,2.28
2018-06-16,-999.0,7.89,7.86,18.89,0.1,0.01,72.5,99.96,12.78,13.84,13.7,24.91,12.12,18.81,3.19,1.59,4.12,2.55,7.31,4.14,5.63,3.43
2018-06-17,8.0,6.67,8.99,20.93,0.73,0.01,78.33,100.0,13.04,16.99,16.8,26.48,13.44,20.85,5.18,2.2,2.98,2.35,8.16,4.55,5.59,3.39
2018-06-18,-999.0,2.29,10.01,22.51,17.53,0.02,91.25,99.09,8.55,21.07,20.98,26.75,18.2,22.58,4.56,4.24,4.49,2.21,9.04,6.44,7.12,4.72
2018-06-19,8.34,8.03,7.45,17.67,1.15,0.01,69.96,99.67,9.87,11.69,11.46,22.08,12.21,17.14,2.51,2.01,5.44,2.5,7.95,4.52,6.33,3.91
2018-06-20,8.09,7.52,8.15,18.31,1.84,0.01,78.63,99.38,12.18,14.21,14.07,23.96,11.78,17.93,3.41,3.41,4.65,2.7,8.06,6.11,6.42,4.14
2018-06-21,8.42,8.35,6.85,15.04,0.05,0.01,65.34,99.81,10.32,7.98,7.85,19.05,8.73,14.32,3.62,2.97,2.64,1.47,6.26,4.44,4.08,2.66
2018-06-22,8.34,8.28,7.22,17.29,0.1,0.01,59.88,100.12,12.94,9.97,9.82,22.94,10.0,17.79,1.84,1.6,1.26,0.86,3.1,2.45,2.32,1.63
2018-06-23,-999.0,3.03,8.78,16.84,3.51,0.01,84.59,99.67,6.11,14.1,14.05,20.16,14.05,16.7,2.83,2.23,1.52,1.03,4.35,3.26,2.95,1.99
2018-06-24,-999.0,4.61,9.16,17.26,7.03,0.01,86.76,99.57,8.76,14.66,14.6,21.23,12.47,16.88,6.19,3.7,0.61,0.4,6.81,4.1,3.01,1.83
2018-06-25,8.33,8.06,7.28,15.55,0.62,0.01,69.91,100.37,10.21,9.66,9.57,20.26,10.05,15.04,3.39,3.34,3.57,1.87,6.95,5.21,5.98,3.82
2018-06-26,8.34,8.16,7.36,16.67,0.11,0.01,68.94,100.65,13.57,10.44,10.24,21.79,8.22,16.07,5.55,2.8,0.69,0.44,6.24,3.24,4.11,2.34
2018-06-27,-999.0,6.02,8.65,18.12,1.42,0.01,82.39,99.86,8.97,15.23,15.08,22.66,13.69,18.25,4.93,2.55,0.84,0.52,5.76,3.06,3.52,2.04
2018-06-28,-999.0,2.45,9.33,19.73,2.14,0.01,90.57,99.31,7.15,17.8,17.8,23.16,16.01,19.4,5.31,2.45,0.63,0.27,5.93,2.72,3.24,1.86
2018-06-29,-999.0,6.54,9.05,22.53,0.46,0.01,80.48,99.7,12.02,19.02,18.92,28.05,16.02,22.5,2.39,1.87,3.97,2.15,6.36,4.02,5.2,3.09
2018-06-30,-999.0,5.21,9.83,23.29,5.29,0.02,90.53,99.73,8.19,21.75,21.69,27.36,19.16,23.4,4.61,3.66,2.97,1.62,7.58,5.29,5.99,3.56
2018-07-01,-999.0,7.05,10.0,25.81,0.7,0.02,84.51,99.96,8.26,23.07,23.02,29.63,21.37,25.85,5.94,3.25,1.09,0.83,7.02,4.08,3.82,2.34
2018-07-02,7.82,7.4,9.8,27.19,0.84,0.02,82.03,99.89,9.91,24.08,24.02,32.15,22.24,27.37,5.17,3.05,3.33,2.18,8.5,5.23,6.31,3.8
2018-07-03,7.98,7.72,9.12,25.37,0.14,0.01,73.26,100.61,8.88,20.21,20.04,29.57,20.69,25.24,3.14,1.85,2.76,2.11,5.9,3.97,4.92,2.98
2018-07-04,7.88,7.74,9.09,25.7,0.16,0.01,64.9,100.94,12.79,19.05,18.86,31.67,18.88,26.03,3.77,1.25,2.16,1.63,5.93,2.88,3.58,2.21
2018-07-05,7.76,7.25,9.7,26.65,3.46,0.02,78.63,100.35,10.23,22.69,22.55,30.99,20.77,26.64,4.23,2.22,4.01,2.54,8.25,4.76,5.95,3.74
2018-07-06,-999.0,5.72,8.63,19.85,3.86,0.01,73.81,100.18,12.09,14.38,13.35,24.12,12.03,19.09,4.1,4.67,6.18,2.97,10.28,7.65,8.38,5.59
2018-07-07,8.08,7.8,7.57,19.74,0.19,0.01,67.68,100.96,14.16,12.99,12.74,24.93,10.77,19.01,5.18,2.64,2.44,2.05,7.62,4.69,5.47,3.23
2018-07-08,-999.0,7.38,8.45,21.01,0.08,0.01,67.2,100.83,11.28,14.56,14.46,25.91,14.63,20.77,3.96,3.31,5.05,3.13,9.01,6.44,7.28,4.55
2018-07-09,8.01,7.92,8.44,22.56,0.32,0.01,68.05,100.12,13.24,16.38,16.19,28.74,15.5,22.46,2.67,3.25,5.87,2.9,8.55,6.15,7.06,4.3
2018-07-10,-999.0,6.17,8.81,22.7,1.28,0.01,70.89,99.76,11.26,16.74,16.58,27.05,15.79,22.18,3.38,1.44,3.49,2.78,6.87,4.21,5.36,3.51
2018-07-11,8.03,8.03,7.53,19.58,0.14,0.01,61.0,100.37,11.95,11.26,11.05,23.89,11.94,18.85,3.71,2.27,2.54,1.71,6.25,3.97,3.83,2.61
2018-07-12,7.9,7.67,8.13,21.02,0.14,0.01,63.83,100.72,9.73,13.51,13.39,25.49,15.76,20.49,2.53,1.88,2.52,1.65,5.05,3.52,3.59,2.51
2018-07-13,7.86,7.0,8.49,22.11,0.06,0.01,67.47,100.67,12.12,15.39,15.23,26.9,14.78,21.56,5.56,2.2,0.7,0.56,6.27,2.76,3.45,2.01
2018-07-14,-999.0,3.96,9.38,23.06,2.23,0.01,79.78,100.05,8.9,19.13,19.08,27.71,18.81,22.75,1.62,1.79,3.4,1.79,5.01,3.58,3.99,2.55
2018-07-15,7.75,7.38,8.8,24.26,1.05,0.01,69.85,99.91,10.64,18.24,18.09,29.07,18.43,23.97,1.93,1.1,1.88,1.29,3.82,2.39,2.83,1.89
2018-07-16,-999.0,6.55,9.1,25.08,1.77,0.01,69.83,99.73,13.32,18.98,18.78,31.02,17.7,24.74,5.89,2.25,1.28,1.04,7.17,3.29,4.03,2.41
2018-07-17,-999.0,5.05,9.31,22.98,13.58,0.01,78.58,99.23,11.69,18.9,18.55,27.41,15.72,22.76,4.92,3.77,3.65,2.47,8.57,6.24,6.23,3.96
2018-07-18,7.98,7.98,7.22,18.33,0.09,0.01,61.0,100.03,11.67,9.73,9.58,22.8,11.12,17.24,3.54,2.1,3.91,2.44,7.45,4.54,4.99,3.1
2018-07-19,7.76,7.65,7.84,20.28,0.09,0.01,64.08,100.3,13.56,12.73,12.54,25.53,11.97,19.61,2.83,1.65,2.25,1.67,5.09,3.32,4.02,2.5
2018-07-20,7.67,7.53,8.35,23.06,0.18,0.01,64.24,100.41,14.29,15.62,15.45,29.16,14.86,22.6,6.58,3.44,0.67,0.38,7.25,3.82,4.53,2.6
2018-07-21,7.75,7.45,8.19,23.59,0.09,0.01,66.96,100.34,11.85,16.68,16.55,28.39,16.54,23.03,5.88,4.17,1.01,0.74,6.89,4.9,4.97,3.01
2018-07-22,-999.0,3.0,8.97,20.58,3.93,0.01,85.92,100.29,9.36,17.78,17.64,24.14,14.78,20.2,3.46,4.0,4.94,2.4,8.4,6.39,6.42,4.19
2018-07-23,-999.0,2.73,10.17,23.66,2.06,0.02,87.71,100.48,7.12,21.38,21.36,26.79,19.67,23.54,1.73,2.02,4.34,2.31,6.06,4.33,5.34,3.34
2018-07-24,-999.0,3.85,10.08,25.37,3.63,0.02,81.73,100.34,7.52,22.01,21.97,29.63,22.11,25.32,5.48,4.49,3.09,1.49,8.56,5.98,6.25,3.93
2018-07-25,-999.0,2.99,10.0,23.17,30.44,0.02,90.21,99.71,4.8,21.49,21.5,25.84,21.05,23.19,5.13,3.92,2.35,1.32,7.48,5.24,4.89,3.1
2018-07-26,-999.0,3.61,9.5,22.82,10.35,0.01,84.52,99.36,7.99,20.04,19.98,27.23,19.24,22.76,6.68,3.67,0.21,0.35,6.89,4.02,3.78,2.22
2018-07-27,-999.0,5.59,9.05,22.0,1.74,0.01,81.83,99.68,9.05,18.66,18.63,26.64,17.59,21.87,3.9,1.34,2.91,2.03,6.81,3.37,4.76,2.71
2018-07-28,-999.0,4.84,8.84,21.41,2.91,0.01,78.21,99.86,9.98,17.04,16.99,25.82,15.84,20.92,2.35,2.03,3.07,1.98,5.42,4.01,4.57,2.79
2018-07-29,-999.0,6.45,8.55,20.73,0.51,0.01,73.83,100.14,9.78,15.37,15.27,24.85,15.07,20.11,1.55,1.73,4.51,2.5,6.07,4.23,5.25,3.22
2018-07-30,7.38,7.07,8.37,21.55,0.47,0.01,68.36,100.35,11.55,15.33,15.19,26.98,15.44,21.29,2.3,2.37,3.78,2.04,6.08,4.41,4.98,3.16
2018-07-31,7.25,6.97,8.96,23.11,1.05,0.01,69.54,100.34,10.8,17.21,17.08,28.13,17.32,22.97,2.24,1.92,2.03,1.22,4.28,3.14,3.34,2.14
2018-08-01,-999.0,2.7,9.8,23.23,2.3,0.01,84.08,99.97,7.66,20.34,20.3,27.52,19.87,23.15,3.02,2.55,3.47,1.91,6.49,4.46,5.21,3.08
2018-08-02,-999.0,5.71,9.5,24.02,0.4,0.01,74.83,99.98,7.26,19.1,18.95,27.49,20.23,23.74,3.87,4.12,4.64,2.21,8.52,6.33,6.08,3.94
2018-08-03,-999.0,3.07,9.51,23.15,0.09,0.01,73.23,100.38,8.21,18.45,18.35,26.84,18.62,23.42,4.81,2.59,0.24,0.18,5.05,2.77,2.89,1.82
2018-08-04,-999.0,2.6,9.31,24.02,3.85,0.01,74.96,100.29,7.71,19.2,19.11,27.58,19.87,23.82,3.88,1.89,0.42,0.35,4.3,2.24,1.87,1.16
2018-08-05,7.0,6.51,9.21,24.94,0.53,0.01,72.75,100.26,12.07,19.47,19.36,30.54,18.47,24.59,5.6,1.97,1.45,1.23,7.05,3.2,4.09,2.34
2018-08-06,6.93,6.43,9.6,25.33,3.04,0.02,79.86,99.91,10.49,21.44,21.32,30.55,20.06,25.1,2.16,2.58,3.95,1.82,6.11,4.4,5.37,3.21
2018-08-07,-999.0,3.97,9.68,24.16,2.71,0.02,82.1,99.67,7.18,20.75,20.67,27.38,20.2,23.95,3.59,3.1,2.53,1.47,6.12,4.57,4.56,2.83
2018-08-08,-999.0,4.32,9.54,22.87,4.41,0.01,79.09,99.61,8.01,18.83,18.77,26.45,18.44,22.59,3.37,1.22,1.13,0.88,4.5,2.1,2.79,1.6
2018-08-09,-999.0,5.62,9.32,22.76,8.86,0.01,77.05,99.2,8.97,18.18,18.09,26.78,17.81,22.33,4.78,3.98,3.03,1.82,7.81,5.79,5.9,3.81
2018-08-10,7.11,6.21,8.03,20.59,0.09,0.01,68.5,99.8,11.27,13.92,13.77,25.23,13.96,19.79,2.22,1.22,3.82,1.98,6.04,3.2,4.74,2.8
2018-08-11,7.01,6.62,8.08,22.13,0.25,0.01,63.82,100.03,13.13,14.59,14.46,27.97,14.84,21.63,4.82,2.01,2.03,1.54,6.86,3.55,4.17,2.47
2018-08-12,6.83,6.57,8.56,21.87,1.04,0.01,69.38,100.48,12.12,15.89,15.74,27.29,15.17,21.64,3.32,1.62,1.32,1.13,4.64,2.76,3.06,2.12
2018-08-13,-999.0,6.09,9.27,24.1,0.17,0.01,72.63,100.28,10.25,18.86,18.73,28.82,18.57,23.98,2.62,2.11,1.36,0.96,3.98,3.07,3.01,2.13
2018-08-14,-999.0,4.59,9.82,24.11,1.25,0.01,78.96,99.59,7.09,20.28,20.19,27.22,20.13,24.09,2.92,2.16,0.61,0.51,3.53,2.67,2.13,1.55
2018-08-15,-999.0,3.73,9.45,23.61,0.93,0.01,75.47,99.52,11.5,18.58,18.47,29.15,17.65,23.08,4.79,4.23,2.66,1.4,7.45,5.63,4.57,2.96
2018-08-16,-999.0,6.43,8.07,19.73,0.19,0.01,60.59,100.19,11.5,11.4,11.18,24.65,13.15,19.11,3.94,1.95,1.0,0.75,4.94,2.7,3.18,2.11
